area_name,calendar_date,precipitation,avg_temperature,total_snowfall,deepest_snowfall,hours_sunlight,avg_wind_speed,avg_vapor_pressure,avg_humidity,avg_sea_pressure,avg_local_pressure,solar_radiation,cloud_cover,high_temperature,low_temperature
fukuoka_iizuka-kana_ikka,3/4/16,0.5,13,,,3.8,1.3,11.9,81,1026.7,1022.1,,,19.4,9.2
fukuoka_iizuka-kana_ikka,3/5/16,,15.3,,,10.4,2.1,11.6,71,1024,1019.5,,,22.7,7.4
fukuoka_iizuka-kana_ikka,3/6/16,1,15.9,,,0.9,1.7,14,78,1018.7,1014.2,,,20.4,13.2
fukuoka_iizuka-kana_ikka,3/7/16,,14.3,,,3.8,1.9,14.9,92,1017,1012.4,,,19.9,10.9
fukuoka_iizuka-kana_ikka,3/8/16,,13,,,2.1,2.1,12,80,1018.1,1013.5,,,17.6,10.6
fukuoka_iizuka-kana_ikka,3/9/16,38,9.3,,,0,2.4,10.5,90,1015.6,1011,,,11.2,8.1
fukuoka_iizuka-kana_ikka,3/10/16,0,8.5,,,0.3,1.7,9.3,84,1019.5,1014.9,,,11,6.2
fukuoka_iizuka-kana_ikka,3/11/16,4.5,5.8,,,2,2,7.5,82,1021.6,1016.9,,,8.9,3.8
fukuoka_iizuka-kana_ikka,3/12/16,0,4.5,,,3.3,1.5,7,84,1024,1019.3,,,9.8,0.2
fukuoka_iizuka-kana_ikka,3/13/16,8.5,5.9,,,0,1.1,8.3,89,1022.5,1017.8,,,10.6,1.8
fukuoka_iizuka-kana_ikka,3/14/16,4.5,8,,,3.1,2.8,8,77,1017.8,1013.2,,,12.5,5.1
fukuoka_iizuka-kana_ikka,3/15/16,0,7.8,,,9.1,1.9,7.2,71,1022.5,1017.9,,,13.6,3.8
fukuoka_iizuka-kana_ikka,3/16/16,0,9.9,,,6.9,1.7,8.4,72,1022.3,1017.7,,,17.6,3.9
fukuoka_iizuka-kana_ikka,3/17/16,,12.4,,,10.3,1.5,9.3,69,1021.1,1016.5,,,22.2,3.6
fukuoka_iizuka-kana_ikka,3/18/16,11.5,13.3,,,0.1,1,14.6,95,1012.7,1008.2,,,15.9,10.9
fukuoka_iizuka-kana_ikka,3/19/16,1.5,13.6,,,3.3,2.4,13.9,89,1012,1007.5,,,16.4,8
fukuoka_iizuka-kana_ikka,3/20/16,,9.1,,,10.2,2.2,8.4,75,1019.7,1015.1,,,15.2,4.5
fukuoka_iizuka-kana_ikka,3/21/16,,7.8,,,10.5,2,7.2,71,1022.5,1017.9,,,14.6,2.6
fukuoka_iizuka-kana_ikka,3/22/16,,10,,,11.3,1.9,7.5,68,1019,1014.3,,,19.8,0.5
fukuoka_iizuka-kana_ikka,3/23/16,,11.3,,,5.6,2,10.2,77,1016.4,1011.8,,,18.4,6.4
fukuoka_iizuka-kana_ikka,3/24/16,0,8.7,,,5.1,3.1,7.2,65,1020.2,1015.6,,,12.9,5.1
fukuoka_iizuka-kana_ikka,3/25/16,,7,,,9.9,2,5.9,61,1023.4,1018.7,,,12.5,1.5
fukuoka_iizuka-kana_ikka,3/26/16,1,8.2,,,8.9,1.5,6.1,61,1020.8,1016.2,,,16.5,0.9
fukuoka_iizuka-kana_ikka,3/27/16,0,8.3,,,6.8,2.6,7.6,72,1019.8,1015.2,,,13.7,4.7
fukuoka_iizuka-kana_ikka,3/28/16,,9.7,,,11.3,2.3,6.6,61,1022.4,1017.8,,,16.9,2.4
fukuoka_iizuka-kana_ikka,3/29/16,,12.6,,,3.8,3,8.5,60,1023.8,1019.2,,,17.9,4.6
fukuoka_iizuka-kana_ikka,3/30/16,0,15.4,,,1.4,3,12.6,71,1020.7,1016.2,,,18.5,12.4
fukuoka_iizuka-kana_ikka,3/31/16,16,14.1,,,1.3,1.4,13.5,85,1017.1,1012.5,,,18.5,9.9
fukuoka_iizuka-kana_ikka,4/1/16,2.5,14.1,,,0,1.9,15.2,95,1013.4,1008.9,,,16.4,12.4
fukuoka_iizuka-kana_ikka,4/2/16,0,17.1,,,5,1.3,15.9,83,1019.2,1014.7,,,22.6,13
fukuoka_iizuka-kana_ikka,4/3/16,7,16.9,,,0.9,1.2,17.2,90,1016.8,1012.3,,,21.5,14.1
fukuoka_iizuka-kana_ikka,4/4/16,18,14.4,,,0.2,2.2,15.2,92,1010.8,1006.3,,,15.8,12.3
fukuoka_iizuka-kana_ikka,4/5/16,,13.6,,,5.4,1.7,12.1,79,1016.1,1011.6,,,18.8,9.3
fukuoka_iizuka-kana_ikka,4/6/16,3,14.3,,,5.5,1.6,10.7,70,1017.1,1012.6,,,21.5,8.3
fukuoka_iizuka-kana_ikka,4/7/16,46.5,17.9,,,0,4,19.8,95,1007.7,1003.3,,,23.5,12.5
fukuoka_iizuka-kana_ikka,4/8/16,0,15.1,,,5.1,1.2,14.9,88,1015,1010.5,,,20.9,11.5
fukuoka_iizuka-kana_ikka,4/9/16,,16.9,,,8.7,1.2,12.9,72,1014.6,1010.1,,,25.2,10.8
fukuoka_iizuka-kana_ikka,4/10/16,0,15.6,,,4.9,1.9,14,82,1012.4,1007.9,,,22.3,11.7
fukuoka_iizuka-kana_ikka,4/11/16,0,13.1,,,8.1,2.8,10.1,67,1018.2,1013.6,,,17.4,7.9
fukuoka_iizuka-kana_ikka,4/12/16,,12.7,,,8.4,1.7,10.1,69,1017.8,1013.2,,,18.8,5.7
fukuoka_iizuka-kana_ikka,4/13/16,23.5,15.2,,,2.4,1.4,14.5,85,1008.9,1004.4,,,20.2,11.4
fukuoka_iizuka-kana_ikka,4/14/16,0,17.3,,,7.9,1.9,16.5,85,1009.5,1005.1,,,22.7,13.1
fukuoka_iizuka-kana_ikka,4/15/16,,15.8,,,11.3,1.7,11.6,69,1018.7,1014.1,,,22.7,10.7
fukuoka_iizuka-kana_ikka,4/16/16,1,17.2,,,5.9,2,11.5,63,1013.9,1009.4,,,23.9,9.6
fukuoka_iizuka-kana_ikka,4/17/16,6.5,17,,,10.6,4.6,13,68,1008.7,1004.3,,,20.6,12
fukuoka_iizuka-kana_ikka,4/18/16,0,13.9,,,0.2,1.7,9.8,63,1016.5,1012,,,17.3,9.5
fukuoka_iizuka-kana_ikka,4/19/16,,14.7,,,11.4,2.7,9.8,62,1022.9,1018.3,,,21.2,9.3
fukuoka_iizuka-kana_ikka,4/20/16,,15.9,,,9.7,1.9,10.4,62,1021.1,1016.6,,,25.5,6.3
fukuoka_iizuka-kana_ikka,4/21/16,73,16.9,,,0,2.3,18.1,93,1007.6,1003.2,,,20.1,13.5
fukuoka_iizuka-kana_ikka,4/22/16,0,18.7,,,7.8,2.2,16.7,79,1010,1005.5,,,25.3,14.3
fukuoka_iizuka-kana_ikka,4/23/16,2,16.5,,,1.1,1.6,16.8,90,1012.3,1007.8,,,21.3,14.1
fukuoka_iizuka-kana_ikka,4/24/16,0,16,,,2.8,1.2,14.9,84,1013.5,1009.1,,,21.8,13
fukuoka_iizuka-kana_ikka,4/25/16,0,15.8,,,0.9,1.6,14.5,82,1016.3,1011.8,,,20.3,10.5
fukuoka_iizuka-kana_ikka,4/26/16,0,19.4,,,8.4,2,16.9,77,1014.5,1010,,,25.5,13.3
fukuoka_iizuka-kana_ikka,4/27/16,35.5,17.2,,,0,1.8,19.5,99,1004.7,1000.2,,,18.4,16.7
fukuoka_iizuka-kana_ikka,4/28/16,5.5,14.5,,,0,3.4,15.8,95,1004,999.5,,,17.4,11.4
fukuoka_iizuka-kana_ikka,4/29/16,,13.3,,,11.6,2.1,11.4,78,1013.1,1008.6,,,18.5,8.4
fukuoka_iizuka-kana_ikka,4/30/16,,16.8,,,12.4,3,11.5,65,1015.3,1010.8,,,24.6,7.5
fukuoka_iizuka-kana_ikka,5/1/16,,20.4,,,12.3,2.8,14.5,63,1016.6,1012.2,,,27.5,13.6
fukuoka_iizuka-kana_ikka,5/2/16,,20.6,,,8.1,1.7,15.6,67,1016.4,1012,,,26.9,13
fukuoka_iizuka-kana_ikka,5/3/16,29,17.7,,,1,3,14.9,74,1005.7,1001.3,,,20.4,13.9
fukuoka_iizuka-kana_ikka,5/4/16,,19.6,,,12.6,5.5,10.3,49,1009.9,1005.5,,,26,13.4
fukuoka_iizuka-kana_ikka,5/5/16,,21.4,,,8.5,2,10.6,43,1016.2,1011.8,,,26.8,16.9
fukuoka_iizuka-kana_ikka,5/6/16,12,18.1,,,0,1.6,19.1,92,1010.4,1005.9,,,20.2,14.5
fukuoka_iizuka-kana_ikka,5/7/16,0,19.6,,,7,2.4,18.2,80,1012.2,1007.7,,,23.7,13.4
fukuoka_iizuka-kana_ikka,5/8/16,1,18.4,,,5.5,1.6,13,65,1016.3,1011.8,,,23.6,12.6
fukuoka_iizuka-kana_ikka,5/9/16,21,17.6,,,0,1.8,19.5,97,1010.2,1005.8,,,20.2,16
fukuoka_iizuka-kana_ikka,5/10/16,18,19.7,,,0,2.7,22.3,97,1003.4,999,,,22.3,15.6
fukuoka_iizuka-kana_ikka,5/11/16,4,14.5,,,2.6,2.2,14.7,90,1009.2,1004.7,,,17.4,10.3
fukuoka_iizuka-kana_ikka,5/12/16,,17.6,,,13,1.7,11.5,64,1014.8,1010.4,,,27.8,7.9
fukuoka_iizuka-kana_ikka,5/13/16,,19.4,,,9.7,2,15.7,71,1019.1,1014.7,,,25.5,15.1
fukuoka_iizuka-kana_ikka,5/14/16,,20.4,,,12.2,1.6,16.8,72,1021.1,1016.6,,,27.6,14.2
fukuoka_iizuka-kana_ikka,5/15/16,0,23.7,,,7.5,2.6,20.9,73,1014.4,1010,,,30.9,18.2
fukuoka_iizuka-kana_ikka,5/16/16,56.5,16.3,,,0.1,2.4,17,90,1010.4,1005.9,,,24.4,10.3
fukuoka_iizuka-kana_ikka,5/17/16,,16.3,,,11.8,1.8,10.8,65,1015.6,1011.1,,,25.1,7.7
fukuoka_iizuka-kana_ikka,5/18/16,,18.4,,,12.9,1.6,10.5,56,1017.3,1012.8,,,26.8,8.9
fukuoka_iizuka-kana_ikka,5/19/16,,20.2,,,10.6,1.6,13.6,60,1017.5,1013.1,,,27.2,12.2
fukuoka_iizuka-kana_ikka,5/20/16,,21.8,,,12.9,2.3,14.9,59,1016.6,1012.2,,,27.9,15.2
fukuoka_iizuka-kana_ikka,5/21/16,,21.3,,,10.9,1.7,16.2,67,1016.7,1012.2,,,28.3,15.4
fukuoka_iizuka-kana_ikka,5/22/16,,21.7,,,12.4,1.9,15.8,64,1015.5,1011.1,,,28.5,14
fukuoka_iizuka-kana_ikka,5/23/16,,23,,,12.8,1.7,16.9,63,1013.8,1009.4,,,29.6,15.7
fukuoka_iizuka-kana_ikka,5/24/16,14,23.4,,,4.3,2.3,18.3,67,1009.1,1004.7,,,30.9,18
fukuoka_iizuka-kana_ikka,5/25/16,1.5,22.4,,,2.8,1.7,24.4,90,1009.6,1005.2,,,28.6,19.5
fukuoka_iizuka-kana_ikka,5/26/16,0,23.3,,,2.9,1.6,21.5,75,1009.4,1005.1,,,28.1,20.6
fukuoka_iizuka-kana_ikka,5/27/16,0,22.8,,,5.3,1.7,19.8,73,1010.5,1006.1,,,29.2,19.5
fukuoka_iizuka-kana_ikka,5/28/16,10.5,19.1,,,0.5,1.3,18.8,85,1008.3,1003.8,,,22.7,15.6
fukuoka_iizuka-kana_ikka,5/29/16,20,19.7,,,0,1.3,22.1,96,1004.2,999.8,,,21.1,18.9
fukuoka_iizuka-kana_ikka,5/30/16,,21.8,,,11.4,2,19.6,78,1005.6,1001.3,,,28.3,17.4
fukuoka_iizuka-kana_ikka,5/31/16,,22.8,,,11.3,2,14.9,59,1007.1,1002.8,,,31.5,14.1
fukuoka_iizuka-kana_ikka,6/1/16,0,20.4,,,4.4,1.6,16,68,1006.1,1001.7,,,26.1,15.8
fukuoka_iizuka-kana_ikka,6/2/16,,19,,,13.6,2.6,14.6,68,1009.7,1005.3,,,24.4,13.2
fukuoka_iizuka-kana_ikka,6/3/16,,21.1,,,11.3,1.6,14.3,61,1011.4,1007,,,29,13
fukuoka_iizuka-kana_ikka,6/4/16,23,18.5,,,0,1.3,18.3,86,1008.9,1004.5,,,22.5,17.2
fukuoka_iizuka-kana_ikka,6/5/16,4.5,18.5,,,0,1.7,19.4,92,1008.8,1004.4,,,20.3,17.1
fukuoka_iizuka-kana_ikka,6/6/16,2,21.4,,,0.7,1.2,21.6,85,1011.8,1007.4,,,25.5,18.1
fukuoka_iizuka-kana_ikka,6/7/16,0,22.7,,,3,1.4,22.9,84,1010.2,1005.9,,,27.2,19.6
fukuoka_iizuka-kana_ikka,6/8/16,0,23.5,,,4.2,1.8,22.4,78,1009.9,1005.5,,,28.5,20.8
fukuoka_iizuka-kana_ikka,6/9/16,1,22.7,,,7.2,1.7,22,81,1010.7,1006.3,,,28.8,20
fukuoka_iizuka-kana_ikka,6/10/16,,24.4,,,9,1.5,23,77,1012.1,1007.8,,,30.8,18.6
fukuoka_iizuka-kana_ikka,6/11/16,0,25.6,,,5,1.3,25.2,78,1011.4,1007.1,,,31.3,21.1
fukuoka_iizuka-kana_ikka,6/12/16,15,22.3,,,0,1.6,25.4,94,1005.7,1001.3,,,25,20.7
fukuoka_iizuka-kana_ikka,6/13/16,1,22.7,,,4.3,2,23.9,87,1001.4,997.1,,,26.9,20.8
fukuoka_iizuka-kana_ikka,6/14/16,0,24,,,8.8,1.9,23.2,79,1003.9,999.6,,,29.7,21.1
fukuoka_iizuka-kana_ikka,6/15/16,0,25.7,,,7.1,2.2,24.1,75,1004.1,999.9,,,31.2,19.9
fukuoka_iizuka-kana_ikka,6/16/16,3.5,23.1,,,0,2.1,24.6,87,1001.1,996.7,,,26.6,20.6
fukuoka_iizuka-kana_ikka,6/17/16,,23,,,4.5,2,20.9,75,1009.1,1004.8,,,28.1,19.6
fukuoka_iizuka-kana_ikka,6/18/16,0,24.7,,,10.4,2,20.9,71,1013.6,1009.2,,,31.8,17.4
fukuoka_iizuka-kana_ikka,6/19/16,82,25.2,,,4.3,2.9,27.7,87,1009.9,1005.6,,,30.6,21.3
fukuoka_iizuka-kana_ikka,6/20/16,86.5,24.5,,,0,1.7,29,94,1007.9,1003.6,,,26.9,22.4
fukuoka_iizuka-kana_ikka,6/21/16,6.5,24.5,,,2.7,1.7,27.1,89,1007.4,1003.1,,,28.5,21.9
fukuoka_iizuka-kana_ikka,6/22/16,136,23.5,,,0,2,28,97,1006,1001.6,,,25.3,22.1
fukuoka_iizuka-kana_ikka,6/23/16,11,24,,,1.3,1.9,26.7,90,1005.9,1001.6,,,28.5,22.2
fukuoka_iizuka-kana_ikka,6/24/16,0.5,26,,,0.1,4.2,29.2,87,1002.2,997.9,,,28.4,22.2
fukuoka_iizuka-kana_ikka,6/25/16,0.5,22,,,0,3.5,20.9,79,1006.5,1002.2,,,25.7,19.2
fukuoka_iizuka-kana_ikka,6/26/16,,23.1,,,10.6,3.3,19,69,1010.4,1006,,,28.6,19.1
fukuoka_iizuka-kana_ikka,6/27/16,31.5,19.6,,,1.3,1.2,20.9,92,1011.1,1006.7,,,24.7,17
fukuoka_iizuka-kana_ikka,6/28/16,11.5,20.5,,,0,0.9,23.3,97,1010.9,1006.5,,,22.7,18.2
fukuoka_iizuka-kana_ikka,6/29/16,32.5,22.8,,,0.3,1.8,26.6,96,1011.8,1007.4,,,25.8,20.9
fukuoka_iizuka-kana_ikka,6/30/16,0,24.7,,,2.1,2.1,26.7,87,1012.8,1008.5,,,27.9,22.1
fukuoka_iizuka-kana_ikka,7/1/16,1.5,27.1,,,5.1,3.7,27.4,77,1011.8,1007.5,,,32.3,23.4
fukuoka_iizuka-kana_ikka,7/2/16,30.5,27.3,,,1.6,4.1,30.6,84,1009.7,1005.4,,,28.9,26.2
fukuoka_iizuka-kana_ikka,7/3/16,17,28.5,,,6.5,3.4,31.2,81,1010.6,1006.3,,,33.4,25.9
fukuoka_iizuka-kana_ikka,7/4/16,1,28.9,,,6.7,2.8,32.1,81,1012.5,1008.2,,,33.8,25.7
fukuoka_iizuka-kana_ikka,7/5/16,,30,,,12.9,2.9,28.6,69,1015,1010.7,,,35,25.5
fukuoka_iizuka-kana_ikka,7/6/16,,29.1,,,9.7,2.6,28.9,72,1016.1,1011.9,,,34.9,25.7
fukuoka_iizuka-kana_ikka,7/7/16,,27.5,,,6.4,1.4,29.3,80,1014.7,1010.4,,,32.9,24.4
fukuoka_iizuka-kana_ikka,7/8/16,42.5,23.5,,,0,1.5,27.9,96,1010.1,1005.8,,,26.1,21.8
fukuoka_iizuka-kana_ikka,7/9/16,0.5,25.8,,,3.8,1.7,29.4,89,1006,1001.6,,,30.8,21.9
fukuoka_iizuka-kana_ikka,7/10/16,11,26.8,,,2.6,1.3,31.9,91,1004.8,1000.5,,,32.1,24.6
fukuoka_iizuka-kana_ikka,7/11/16,9,26.5,,,0.5,2.3,31.8,92,1006,1001.7,,,29.9,25
fukuoka_iizuka-kana_ikka,7/12/16,38,27,,,0.7,3.3,32.2,91,1004.9,1000.6,,,29.6,24.9
fukuoka_iizuka-kana_ikka,7/13/16,129,26,,,0,2.5,31.4,93,1002.1,997.8,,,28.1,23.7
fukuoka_iizuka-kana_ikka,7/14/16,0.5,27.2,,,9.2,2.6,28.4,80,1001.2,996.9,,,31.6,23.8
fukuoka_iizuka-kana_ikka,7/15/16,0,24.7,,,8.8,2.6,23.6,76,1004.3,1000,,,28.2,22.4
fukuoka_iizuka-kana_ikka,7/16/16,1.5,26.4,,,3.9,2.6,28.9,83,1003.8,999.5,,,32.3,21.5
fukuoka_iizuka-kana_ikka,7/17/16,0,26.9,,,6.5,2,27.2,77,1007.7,1003.5,,,31.3,24.2
fukuoka_iizuka-kana_ikka,7/18/16,,26.5,,,7.6,1.9,27,79,1009.9,1005.6,,,32.3,22.4
fukuoka_iizuka-kana_ikka,7/19/16,0,27.1,,,10.9,1.7,26.7,76,1010.7,1006.4,,,33.3,22.4
fukuoka_iizuka-kana_ikka,7/20/16,0,26.8,,,8.8,1.8,27.4,78,1011.3,1007,,,33,24
fukuoka_iizuka-kana_ikka,7/21/16,,26.2,,,10.1,1.9,26.4,79,1011.5,1007.2,,,32.3,22.7
fukuoka_iizuka-kana_ikka,7/22/16,,24.8,,,11.5,2,24.5,79,1010.6,1006.3,,,29.1,20.7
fukuoka_iizuka-kana_ikka,7/23/16,,27.6,,,9.8,1.7,26.3,73,1010.2,1005.9,,,34.2,21.4
fukuoka_iizuka-kana_ikka,7/24/16,0,28.2,,,3.3,1.2,29.6,78,1011.7,1007.5,,,32.8,24.4
fukuoka_iizuka-kana_ikka,7/25/16,7,26.8,,,2.8,1.1,30.4,87,1012,1007.7,,,31.9,24.6
fukuoka_iizuka-kana_ikka,7/26/16,,27.7,,,5.5,1.6,29,80,1009.7,1005.5,,,33,24
fukuoka_iizuka-kana_ikka,7/27/16,,28.7,,,9.3,1.9,27.9,72,1008.1,1003.9,,,35.2,24.3
fukuoka_iizuka-kana_ikka,7/28/16,,29.4,,,8.5,1.9,29.4,73,1009,1004.8,,,35.2,24.8
fukuoka_iizuka-kana_ikka,7/29/16,,29.4,,,10.5,1.5,29.1,72,1010.8,1006.5,,,34.2,25.2
fukuoka_iizuka-kana_ikka,7/30/16,0,29.2,,,8.4,1.3,30.2,75,1011.6,1007.3,,,33.4,25.2
fukuoka_iizuka-kana_ikka,7/31/16,,29.5,,,11.1,1.5,29.3,73,1010.8,1006.6,,,35.1,24.7
fukuoka_iizuka-kana_ikka,8/1/16,,29.2,,,11.1,1.8,29.1,73,1009.8,1005.5,,,34.8,24.6
fukuoka_iizuka-kana_ikka,8/2/16,,29.1,,,10.3,1.9,29.4,74,1008.5,1004.2,,,34.3,25.4
fukuoka_iizuka-kana_ikka,8/3/16,14,27.6,,,5.1,1.3,29.5,81,1008.6,1004.3,,,33.7,24.4
fukuoka_iizuka-kana_ikka,8/4/16,0,28.7,,,8,1.4,29.9,77,1008.7,1004.5,,,34.6,24.2
fukuoka_iizuka-kana_ikka,8/5/16,,29,,,9.3,1.5,29.4,75,1009.1,1004.8,,,34.3,24.2
fukuoka_iizuka-kana_ikka,8/6/16,0,28.4,,,9.6,1.8,30,79,1008.1,1003.8,,,34.8,24.8
fukuoka_iizuka-kana_ikka,8/7/16,0,28.4,,,6.4,1.5,30.1,79,1007.2,1003,,,35.3,24.1
fukuoka_iizuka-kana_ikka,8/8/16,0,29.5,,,9.4,1.7,30.7,76,1006.4,1002.2,,,35.6,25.6
fukuoka_iizuka-kana_ikka,8/9/16,,29,,,11.3,1.9,30.4,77,1007.2,1003,,,34.7,24.8
fukuoka_iizuka-kana_ikka,8/10/16,,29.4,,,12.7,1.6,26.9,68,1009,1004.7,,,36.5,24.6
fukuoka_iizuka-kana_ikka,8/11/16,,29.5,,,12.8,1.6,25.8,65,1009,1004.7,,,36.8,23.8
fukuoka_iizuka-kana_ikka,8/12/16,,29.6,,,12,1.5,27.7,69,1007.4,1003.2,,,36.3,23.9
fukuoka_iizuka-kana_ikka,8/13/16,,30,,,9.2,1.5,29.8,72,1006.2,1001.9,,,36.5,24.6
fukuoka_iizuka-kana_ikka,8/14/16,,30.2,,,10.3,1.7,30.1,72,1004.3,1000.1,,,36.3,25.7
fukuoka_iizuka-kana_ikka,8/15/16,0,29.6,,,6,1.7,31.9,78,1002,997.7,,,35.4,26.2
fukuoka_iizuka-kana_ikka,8/16/16,4,28.2,,,4.1,1.7,31.9,84,1000.9,996.7,,,32.3,26.3
fukuoka_iizuka-kana_ikka,8/17/16,0,28.1,,,8.5,2,29.6,79,1002.4,998.1,,,33.4,24.4
fukuoka_iizuka-kana_ikka,8/18/16,,29.2,,,11.9,1.4,29,73,1004.5,1000.3,,,35.1,24
fukuoka_iizuka-kana_ikka,8/19/16,0,29.6,,,8.7,1.6,30.7,75,1005.6,1001.4,,,35.9,25.3
fukuoka_iizuka-kana_ikka,8/20/16,,28.6,,,10.8,2.2,29.8,77,1004.4,1000.1,,,34.6,25.4
fukuoka_iizuka-kana_ikka,8/21/16,,29,,,11.5,2,30.2,77,1003.5,999.2,,,36.1,24.1
fukuoka_iizuka-kana_ikka,8/22/16,,28.8,,,11.4,2.3,30.8,79,1004.3,1000.1,,,33.6,25.2
fukuoka_iizuka-kana_ikka,8/23/16,,28.1,,,12.4,1.9,26.5,72,1005.1,1000.8,,,35,23.7
fukuoka_iizuka-kana_ikka,8/24/16,,28.3,,,9.8,1.7,27.6,73,1004.9,1000.7,,,34.3,22.6
fukuoka_iizuka-kana_ikka,8/25/16,0.5,29.3,,,4.3,1.5,29.8,74,1005,1000.7,,,35.2,25.1
fukuoka_iizuka-kana_ikka,8/26/16,0.5,27.1,,,2.9,2.6,29.4,82,1005.7,1001.4,,,32,24.4
fukuoka_iizuka-kana_ikka,8/27/16,,26.1,,,2.3,1.9,25,74,1005.3,1001,,,31.1,24.1
fukuoka_iizuka-kana_ikka,8/28/16,40,23.7,,,0,1.8,26.9,92,997,992.7,,,25.8,21.1
fukuoka_iizuka-kana_ikka,8/29/16,29.5,21.3,,,1.8,3.3,21.3,85,998.3,994,,,24.1,18.4
fukuoka_iizuka-kana_ikka,8/30/16,1,22.7,,,7.4,3.8,19.6,73,995.5,991.1,,,27.9,17.2
fukuoka_iizuka-kana_ikka,8/31/16,0,25.7,,,9.8,4.3,17.3,54,999.3,995,,,30.3,21.6
fukuoka_iizuka-kana_ikka,9/1/16,0,24.9,,,0.1,1.9,24.4,78,1006.5,1002.2,,,28.4,22.9
fukuoka_iizuka-kana_ikka,9/2/16,1,24.2,,,0,1.1,26.8,89,1007.5,1003.2,,,27.2,22.1
fukuoka_iizuka-kana_ikka,9/3/16,0,25.6,,,0,1.5,27.3,84,1008.1,1003.7,,,28.7,22.7
fukuoka_iizuka-kana_ikka,9/4/16,1,25.7,,,1,1.7,28.6,87,1008.6,1004.3,,,28,24.2
fukuoka_iizuka-kana_ikka,9/5/16,14.5,25.6,,,0.7,1.9,29.2,89,1009.1,1004.8,,,29.9,23.4
fukuoka_iizuka-kana_ikka,9/6/16,,26.2,,,4.4,1.4,29,86,1008,1003.8,,,32.4,23.2
fukuoka_iizuka-kana_ikka,9/7/16,6.5,26,,,0.5,1.6,29.2,87,1004.3,1000,,,31.2,23.2
fukuoka_iizuka-kana_ikka,9/8/16,11,23.6,,,8.2,2,23.9,83,1006.5,1002.1,,,29,19.9
fukuoka_iizuka-kana_ikka,9/9/16,,24.2,,,10.4,1.5,23,78,1009.6,1005.2,,,30.1,19.8
fukuoka_iizuka-kana_ikka,9/10/16,,24.3,,,5.4,1.2,24.2,80,1011.4,1007,,,30,19.6
fukuoka_iizuka-kana_ikka,9/11/16,0,25.5,,,6,1.4,26.2,81,1012.9,1008.6,,,31.6,20.8
fukuoka_iizuka-kana_ikka,9/12/16,90,21.5,,,0,1.9,25.1,98,1013.5,1009.2,,,25.2,19.9
fukuoka_iizuka-kana_ikka,9/13/16,,23.8,,,4.5,1.7,25.2,86,1015.9,1011.6,,,27.9,20.4
fukuoka_iizuka-kana_ikka,9/14/16,0.5,23.6,,,0,0.8,26.2,90,1016.4,1012,,,26.1,22.1
fukuoka_iizuka-kana_ikka,9/15/16,0,24.7,,,3.7,1.3,26.1,85,1015.2,1010.8,,,29.7,22.1
fukuoka_iizuka-kana_ikka,9/16/16,0,25.7,,,4.3,1.2,27.5,84,1014,1009.6,,,30.8,22.3
fukuoka_iizuka-kana_ikka,9/17/16,6.5,26.6,,,6.2,2.5,27.7,81,1010.2,1005.9,,,33.5,22.6
fukuoka_iizuka-kana_ikka,9/18/16,151.5,23.9,,,0,1.1,29.4,99,1007.9,1003.6,,,26.4,22.9
fukuoka_iizuka-kana_ikka,9/19/16,23,22.6,,,0,1.7,26.7,97,1006.2,1001.8,,,24.4,20.4
fukuoka_iizuka-kana_ikka,9/20/16,13.5,20.5,,,0,4.8,20,83,1009,1004.6,,,22,18.8
fukuoka_iizuka-kana_ikka,9/21/16,,21.3,,,2.5,1.1,19.5,78,1016.9,1012.5,,,25.5,18.5
fukuoka_iizuka-kana_ikka,9/22/16,0,21.2,,,0,1,23.2,92,1015.6,1011.1,,,23.9,18.4
fukuoka_iizuka-kana_ikka,9/23/16,0,22.8,,,6.6,1.4,23.3,85,1015.1,1010.8,,,28.1,19.6
fukuoka_iizuka-kana_ikka,9/24/16,,23.4,,,7.7,1.1,24.1,85,1014.7,1010.3,,,28.6,19.7
fukuoka_iizuka-kana_ikka,9/25/16,0.5,23.7,,,2.3,1.5,26.1,89,1015.7,1011.3,,,29.4,20.7
fukuoka_iizuka-kana_ikka,9/26/16,0,25.9,,,5.7,1.6,28.6,86,1015.4,1011,,,30.6,23.1
fukuoka_iizuka-kana_ikka,9/27/16,58,25.6,,,3.1,1.6,29,89,1014.8,1010.4,,,30.1,21.8
fukuoka_iizuka-kana_ikka,9/28/16,104.5,24.3,,,0,0.7,30.4,100,1013.4,1009,,,25.5,23.4
fukuoka_iizuka-kana_ikka,9/29/16,78,21.9,,,0,1.3,26.2,99,1014.1,1009.7,,,23.5,20.3
fukuoka_iizuka-kana_ikka,9/30/16,27,22.2,,,0,1.3,26.2,98,1013.9,1009.5,,,25.7,20.3
fukuoka_iizuka-kana_ikka,10/1/16,0.5,23.8,,,2.1,1.5,27.7,94,1016.1,1011.7,,,28,21.5
fukuoka_iizuka-kana_ikka,10/2/16,1.5,24.7,,,3.5,1.4,29.1,94,1015.5,1011.2,,,29,22.4
fukuoka_iizuka-kana_ikka,10/3/16,,25.6,,,3,1.2,28,87,1010.9,1006.6,,,31.3,22.5
fukuoka_iizuka-kana_ikka,10/4/16,0,25.3,,,0.8,1.8,27.4,85,1012.9,1008.5,,,28.3,23.4
fukuoka_iizuka-kana_ikka,10/5/16,31,24.8,,,2.9,4.1,26.1,84,1009.2,1004.9,,,28.1,20.8
